id,created_time,updated_time,from_name,from_id,to_name,message,link,name,caption,description,source,type,place
462493170453287_511937715508832,2013-05-11T12:31:40+0000,2013-05-12T05:27:41+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","http://www.youtube.com/watch?v=6GEcKY6uLso&feature=share...and there is still yet another part yet to come...stay tuned!",,,,,,status,None
462493170453287_512077505494853,2013-05-11T21:29:32+0000,2013-05-11T23:24:05+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Stop learning and start thinking",,,,,,status,None
462493170453287_511637575538846,2013-05-10T17:01:26+0000,2013-05-10T19:39:52+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=sQps0FWP86g,,,,,,status,None
462493170453287_509357992433471,2013-05-03T23:35:49+0000,2013-05-04T00:35:43+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Hi Guy""s miss you all <3",,,,,,status,None
462493170453287_507961122573158,2013-04-30T00:59:13+0000,2013-04-30T01:15:55+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","I find this interesting, I'm assuming its a group of people who have taken it on their own to do this, but it sounds like double speak to me what they have on their home page...or is this an attempt to take some control of something that no one claims as their own? 
Freeing People to Transact on
Their Own Terms.

Bitcoin Foundation standardizes, protects and promotes the use
of Bitcoin cryptographic money for the benefit of users
worldwide.
https://bitcoinfoundation.wordpress.com/",,,,,,status,None
462493170453287_506870096015594,2013-04-26T23:40:47+0000,2013-04-27T00:10:05+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_496379170398020,2013-03-26T15:01:26+0000,2013-04-17T03:48:49+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Charged with assault and utter threats and under recognance of bail...I appeared for a ""pre-Trial"" where the Crown submitted a Notice of Application,486.3. Accused not to cross-examine witness under 18

486.3 (1) In any proceedings against an accused, on application of the prosecutor or a witness who is under the age of eighteen years, the accused shall not personally cross-examine the witness, unless the judge or justice is of the opinion that the proper administration of justice requires the accused to personally conduct the cross-examination. The judge or justice shall appoint counsel to conduct the cross-examination if the accused does not personally conduct the cross-examination.

Other witnesses

(2) In any proceedings against an accused, on application of the prosecutor or a witness, the accused shall not personally cross-examine the witness if the judge or justice is of the opinion that, in order to obtain a full and candid account from the witness of the acts complained of, the accused should not personally cross-examine the witness. The judge or justice shall appoint counsel to conduct the cross-examination if the accused does not personally conduct the cross-examination.

Factors to be considered

(3) In making a determination under subsection (2), the judge or justice shall take into account the factors referred to in subsection 486.1(3). T                                           The judge completely refused to except my Notice of mistake and also had my witnesses removed from the courtroom,once they were removed the crown then provided there Notice to the court and attched ""Mead vs Mead""to it and set a trial dat...The judge finnished by statein on the record that""a pre trial was scedualed for today and a per-trial is what took place""...I DONT THINK SO!",,,,,,status,None
462493170453287_496846773684593,2013-03-27T21:41:54+0000,2013-03-28T03:29:03+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","this judge is asking for facts! 
https://www.youtube.com/watch?feature=player_embedded&v=-p0ijL_isgA",,,,,,status,None
462493170453287_495148727187731,2013-03-22T22:36:05+0000,2013-03-23T06:32:55+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Scott mentioned at one time that in Canada we don't have a sitting government since it was prorogued back in 2008...which coincidentally it was in 2009 when the Government of Canada was rebranded to ""Harper Government""...is this all related? I'm having trouble finding the procedures for resuming government after proroguing it, can anyone direct me in the right direction?",,,,,,status,None
462493170453287_495155237187080,2013-03-22T23:08:50+0000,2013-03-22T23:08:50+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","This appears to be a combo of the One peoples trust and the ITCCS?  http://www.scribd.com/doc/131723620/Ireland-Order-Cease-Desist-CEO-Banks-Rev-FINAL",,,,,,status,None
462493170453287_478833545485916,2013-02-09T05:33:52+0000,2013-02-14T21:15:08+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
